Inh,VAS50
0.04126669946942699,False
0.170928602771743,False
0.26817572685867863,False
0.32153944653420147,False
0.34742927069772583,False
0.3573713208458923,False
0.3580267478353789,False
0.35322550904957056,False
0.3452183513107367,False
0.33535579910777497,False
0.3244608131888597,False
0.3130403952371709,False
0.3014094785644816,False
0.2897650749409565,False
0.27823127799862896,False
0.26688680579741236,False
0.25578193588156084,False
0.2449489458164242,False
0.23440856220138664,False
0.22417395320456632,False
0.21425320954608887,False
0.20465089630099728,False
0.1953690343129666,False
0.18640773195389568,False
0.2968992595384405,False
0.44954228632992066,False
0.5215137908300923,False
0.5540883696896393,False
0.5667463120251036,False
0.5685342906702401,False
0.5640297155818191,False
0.5557356337602439,False
0.5451019144806809,False
0.5330032803441664,True
0.5199832652320614,False
0.5063877123008863,True
0.4924416819219498,False
0.47829533880691066,False
0.46405194469681443,False
0.44978515558073584,False
0.43554977751672463,False
0.4213884659041312,False
0.40733589025271477,False
0.39342131058773305,False
0.3796701587307171,False
0.36610499815792463,False
0.3527460983321654,False
0.3396117724579127,False
0.4362930539963504,False
0.5603647715352428,True
0.6146151742458009,True
0.6378754419068599,True
0.6457228007840019,False
0.6451179285780113,False
0.6395485310309554,True
0.6309208703922463,False
0.620342930418135,False
0.6084870389532347,True
0.595774275947267,False
0.5824753959599245,False
0.5687691041670407,False
0.5547769597086548,False
0.5405847703167854,False
0.5262558818083344,False
0.5118394829360023,False
0.49737579717819297,False
0.4828993129684825,False
0.46844077250897054,False
0.4540283741392586,False
0.43968847750020157,True
0.4254459960921541,False
0.41132459535694466,False
0.4976775874485011,False
0.6065216529732602,True
0.6530746269209088,True
0.6725448070873321,False
0.6785403460140962,False
0.6771030305056293,True
0.6712610109541041,True
0.6626726701642218,True
0.6523042571200556,False
0.6407436205182825,False
0.6283599820459501,False
0.6153915522081168,False
0.6019962395347903,False
0.5882820994435267,False
0.5743260499505762,False
0.5601855308036302,False
0.5459058104074738,False
0.5315245653306386,False
0.5170747341699431,False
0.5025862738815216,False
0.48808721661180765,False
0.47360428099162977,True
0.45916320070049105,False
0.44478887507102755,False
0.5260516113081668,False
0.6274805460477615,False
0.6705098914429963,True
0.6882820329899072,True
0.6934669180491255,True
0.6916837190794975,False
0.6857517282513114,False
0.6772170957895874,False
0.6669818738294022,True
0.6555955205851451,True
0.6434035469607242,False
0.6306291430853714,True
0.617420486431488,True
0.6038791884167013,False
0.5900778049439787,False
0.5760707613756728,False
0.5619012099946692,False
0.5476053342199616,False
0.533215034174067,False
0.5187595802693888,False
0.5042666070780756,False
0.48976268537482226,False
0.4752736251422554,False
0.46082460809814046,True
0.5397341419240305,False
0.637497021338789,True
0.6788192015429851,True
0.6957761009281171,True
0.7005751268016773,False
0.6986304412987612,False
0.6926606588393517,False
0.6841579684524132,True
0.67399357282054,False
0.6626984644068157,False
0.6506067234022265,True
0.6379342718677349,True
0.6248245525847548,False
0.6113760167238429,False
0.5976590570001462,False
0.5837265807149004,False
0.5696206516739496,False
0.5553766624412525,True
0.5410259394057798,False
0.5265973474858269,False
0.5121182543673782,False
0.49761508442591046,False
0.48311361027613214,False
0.46863907748712236,False
0.546569122113354,False
0.6424375142755243,True
0.6828911949055917,True
0.6994351413929534,False
0.704038606179184,True
0.7020115662399563,False
0.6960218156111831,True
0.6875344090489656,True
0.6774050689086683,False
0.6661555296198839,True
0.6541141404446977,True
0.6414931769500324,True
0.6284337031895849,False
0.6150325791627239,True
0.6013591048694832,False
0.5874654170635719,False
0.5733930231264378,False
0.559176907128293,False
0.5448480945086097,False
0.5304352322828685,False
0.5159655384842151,True
0.5014653471101589,False
0.4869603940845264,False
0.47247593824881046,False
