Inh,VAS50
0.05343093940379725,False
0.21132203890178192,False
0.31875816798514983,False
0.37190566430898714,False
0.39370201998338633,False
0.3979569581333987,False
0.3921595178643266,False
0.38051552460846794,False
0.3654989759194229,False
0.3486198040842035,False
0.33082390226713165,False
0.3127145381402962,False
0.29468121232736594,False
0.2769773841726895,False
0.25976846350050675,False
0.24316188925670137,False
0.2272261825049221,False
0.21200313577551047,False
0.19751570839598703,False
0.18377323065944942,False
0.17077491929439173,False
0.15851232979299265,False
0.14697113391548422,False
0.1361324617809901,False
0.26055858474353166,False
0.4358845511951216,False
0.5154085644267921,False
0.5482712433589314,False
0.557937339065448,False
0.5549689371892793,True
0.5446186283495343,False
0.5297634018053777,True
0.5121029486133818,False
0.4927003309932078,False
0.47225049301342203,False
0.45122489790905057,False
0.4299544554638023,False
0.4086791705677681,False
0.3875786769044456,False
0.3667912916579653,False
0.34642598856923235,False
0.32656994867139166,False
0.3072933487672158,False
0.2886524414712056,False
0.27069159887808775,False
0.2534447459609704,False
0.23693644951557508,False
0.22118282376231593,False
0.3425654177380633,False
0.5018526308306446,False
0.569651707568882,False
0.5963828231412555,False
0.6029289183878441,False
0.5984129414692361,False
0.5873397154305638,False
0.5721776605179676,False
0.554391584891738,False
0.5349050287776465,False
0.5143291136288931,False
0.49308562476390766,False
0.47147751774704383,False
0.4497310840274092,False
0.4280218181766395,False
0.4064904700437709,False
0.38525301838289544,False
0.3644068342656064,False
0.3440344604222034,True
0.32420592128243386,False
0.30498015475643336,False
0.2864059460542314,False
0.26852260432883984,False
0.25136052984156754,False
0.37016077953258647,False
0.5228414127188395,False
0.5867283109020017,False
0.6115141256988224,False
0.6171058517725311,False
0.6121446055710517,False
0.6008932789129122,False
0.585689482689646,False
0.5679227135090706,False
0.5484712975642496,True
0.5279186372486226,True
0.506669536276682,False
0.48501684812861273,False
0.4631813326354903,False
0.4413360898222908,False
0.4196216923117586,False
0.3981555464861192,False
0.37703762883196396,False
0.3563539506982799,False
0.336178622972039,False
0.3165750867427669,False
0.2975968765385574,False
0.27928814994268464,False
0.2616841281305776,False
0.3798535114424724,False
0.5299682748997735,False
0.5924598293294369,False
0.6165633447702064,False
0.6218226442157614,False
0.6167073223926355,False
0.6053956121799634,False
0.5901797193958733,True
0.5724230754952637,False
0.5529883398267349,False
0.5324492597051379,False
0.51120466287686,False
0.4895437823047611,False
0.46768532403496205,True
0.44580141312894805,False
0.42403241398168584,False
0.40249608432114703,False
0.38129316751984493,False
0.36051075143464256,False
0.340224250405351,False
0.3204985678796648,False
0.30138880152060393,False
0.2829407222225583,False
0.26519117053642133,False
0.38348584453791984,True
0.5325302058417954,False
0.5944618635746903,False
0.6182947467972743,True
0.6234210511709131,False
0.61824204540562,False
0.6069030780753952,False
0.5916790018075309,False
0.5739233885891722,False
0.5544930052443252,False
0.5339579735159642,False
0.512714870790653,False
0.49105155391130256,False
0.4691859305773408,False
0.4472897227616225,False
0.4255031707948524,False
0.403944110650531,False
0.3827135133756782,False
0.3618988055016016,False
0.3415758214589336,False
0.3218099421843309,False
0.30265677993569035,False
0.2841626397800758,False
0.26636490080443803,False
0.38507259764281504,False
0.5335499662471832,True
0.5952044575190405,False
0.6189051913976843,False
0.6239652091562877,False
0.6187523984834068,False
0.607396701112349,False
0.5921650800288042,False
0.5744067187676549,False
0.5549757974023776,True
0.5344408575326173,False
0.5131974959783396,False
0.49153296408599806,True
0.46966480793651944,False
0.4477645516937059,False
0.4259723510970933,False
0.40440603772390465,False
0.3831666360687524,False
0.3623416681577696,False
0.3420070942369982,False
0.3222284422339451,False
0.3030614851374513,False
0.2845526962683179,False
0.26673962522707895,False
