Inh,VAS50
0.005712048886886431,False
0.026564108789237158,False
0.04637516163268215,False
0.059646763515247586,False
0.06719152691712808,False
0.07075813290802409,False
0.07178879367198084,False
0.07127617629543702,False
0.06985808629708926,False
0.0679308797205422,False
0.06573619734550765,False
0.06341942686051014,False
0.06106703897892314,False
0.05872978782654054,False
0.05643690916910869,False
0.05420473158621716,False
0.05204187040978489,False
0.04995234968696192,False
0.04793747455996077,False
0.04599695257626615,False
0.04412956453296633,False
0.0423335655159854,False
0.04060692447596127,False
0.03894746722079526,False
0.06598304273590165,False
0.11315606344415804,False
0.14331833972515337,False
0.1599787274786558,False
0.167764489066016,False
0.1700506508733128,False
0.169022532328223,False
0.16604169039732763,False
0.1619433637604235,False
0.157235913825999,False
0.15222712015210738,False
0.14710241477114785,False
0.14197285468065785,False
0.13690437691589266,False
0.13193557947882734,False
0.12708850476462305,False
0.12237516989847692,False
0.11780151809634228,False
0.11336980885292171,False
0.10908006426181614,False
0.10493094519584603,False
0.10092028329558289,False
0.09704540521873015,False
0.09330333148186058,False
0.12736703243023448,False
0.18192484290693597,False
0.21349328142574545,False
0.22963542366115822,False
0.2362532278890188,False
0.2371304148784414,False
0.23459068704209274,False
0.230047574172574,False
0.2243597082056473,False
0.2180486950799358,False
0.21143135489967763,False
0.2046999541659912,False
0.1979709445488806,False
0.19131459757143032,False
0.18477303008761467,False
0.17837116853835774,False
0.17212341749825832,False
0.1660377156884025,False
0.16011800397837614,False
0.15436572873821924,False
0.14878075956637032,False
0.1433619516736813,False
0.13810749271435455,False
0.1330151188507022,False
0.16925242917088967,False
0.22548272074700523,False
0.25660198974413456,False
0.2718543246149569,False
0.277541385133729,False
0.277520706858839,False
0.27411407154628126,False
0.26872142451837483,False
0.26219068762477815,False
0.2550373174664735,False
0.2475754205485667,False
0.23999667720324838,False
0.23241813266471636,False
0.22491124230768672,False
0.2175195590999829,False
0.21026951498283944,False
0.2031769957026222,False
0.19625135182706532,False
0.18949784723317709,False
0.18291915568830278,False
0.1765162778492008,False
0.17028910558470028,False
0.16423677180228266,False
0.15835786985316333,False
0.19533284277833327,False
0.25171240309489906,False
0.28220858859580444,False
0.2967871365362907,False
0.30187485124608276,False
0.30132356856179693,False
0.29743015201177614,False
0.2915741091371189,False
0.2845901561301688,False
0.276986153223589,False
0.2690722722802503,False
0.2610384691957553,False
0.25300133439796324,False
0.24503256745839716,False
0.23717633152454792,False
0.22945984544014034,False
0.2218998532018564,False
0.21450657733363634,False
0.20728613637806348,False
0.2002420251266816,False
0.19337602322086098,False
0.18668875536112453,False
0.18018003932936225,False
0.17384910485166633,False
0.21113135225391827,False
0.2673292551527201,False
0.29733969219997775,False
0.31147215414542734,False
0.3161903858077937,False
0.31532663473376943,False
0.31115523524143157,False
0.3050395282879418,False
0.29780414096952385,False
0.28995111142520597,False
0.28178748941300275,True
0.2735017305228705,False
0.2652098666480377,False
0.25698357036923536,False
0.24886726848761498,False
0.24088859521730493,True
0.23306478255453342,False
0.22540656905541795,False
0.21792059234925226,False
0.21061085544041241,False
0.20347962756445523,False
0.19652800010689078,False
0.18975623227491875,False
0.1831639687181726,False
0.22064104860795863,False
0.27662038881205825,False
0.30629346656902895,False
0.32013986860468713,False
0.3246308844265041,False
0.32358067641845445,False
0.31924702953203477,False
0.3129819937825407,False
0.3056032466040353,False
0.2976088027270402,False
0.2893035151542593,True
0.28087473829460025,False
0.2724380429101334,False
0.26406500627617036,False
0.2558001640729465,False
0.24767136962346756,False
0.23969613017084512,False
0.23188548470632275,False
0.2242463788282953,False
0.21678312097223823,False
0.20949827750069963,False
0.20239322530123957,False
0.19546849553502021,False
0.188723990146544,False
