Inh,VAS50
0.014892452056658519,False
0.06671433725386033,False
0.11211076520711752,False
0.14002365791395807,False
0.15435571548886393,False
0.15986797543238465,False
0.15998785197397344,False
0.15692461595367346,False
0.1520511589441569,False
0.14620709919951005,False
0.1399009140570855,False
0.13343783161356057,False
0.1269990950419967,False
0.12069060155204642,False
0.11457257860995794,False
0.10867762455239113,False
0.10302164999782902,False
0.09761050486840003,False
0.09244399086869175,False
0.08751829272058549,False
0.08282745430049467,False
0.07836427817971632,False
0.07412087693761774,False
0.07008901384177096,False
0.12490124647417442,False
0.2158485832456133,False
0.2685946918185599,False
0.2950066830176516,False
0.3055919387119962,False
0.3068424980700616,False
0.30260137255098274,False
0.2951570357896687,False
0.2858889782552923,False
0.275637003029525,False
0.2649157624977182,False
0.2540419298889465,False
0.24321076257044386,False
0.2325426605257962,False
0.22211164487597665,False
0.21196283464623175,False
0.20212319392981562,False
0.19260815329070888,False
0.183425700374628,False
0.17457891864516412,False
0.16606757514173506,False
0.15788912576200353,False
0.15003936369107224,False
0.1425128488390947,False
0.2037624031851744,False
0.29702123053501506,False
0.34622836938739593,True
0.3691537366475496,False
0.3770114010725902,False
0.37612121802230836,True
0.37009165643054337,False
0.36104191236497746,False
0.35024638959118387,False
0.3384847265259599,False
0.3262398173146775,False
0.31381368934188225,False
0.3013969308960804,False
0.28911091310094217,False
0.27703369285167767,False
0.2652159824937892,False
0.25369102366562724,False
0.2424807056248755,False
0.2315993670336778,False
0.2210561693947163,False
0.2108565909897245,False
0.20100338027114237,False
0.19149717764862745,False
0.18233693410946308,False
0.24423643517371404,False
0.33576998441361755,False
0.382380296907031,False
0.403384505745744,False
0.40992172881461997,False
0.4080909465588204,False
0.4013352042469324,False
0.3916687863269307,False
0.3803033301773046,False
0.36798235762573306,False
0.3551689283728632,False
0.34215501169477086,False
0.3291269351827562,False
0.3162052055941738,False
0.3034689743758161,False
0.2909711503990369,False
0.2787477630223655,False
0.266823774595303,False
0.2552166972894214,False
0.24393885289333753,False
0.23299879548305466,False
0.22240221914342956,False
0.2121525500058133,False
0.20225134545962412,False
0.26415262746769963,False
0.3542666456030423,False
0.3994591567938773,False
0.41949559144729565,False
0.4253987133024612,False
0.423135368624687,False
0.4160592576449423,False
0.4061297992527815,False
0.39452608858641297,False
0.3819728377780682,False
0.3689226074297555,False
0.35566185887423785,False
0.34237439249615587,False
0.32917995746119466,False
0.31615798981267973,False
0.3033622885755574,False
0.29083011601874537,False
0.2785878507972958,False
0.2666545068237062,False
0.25504393159811,False
0.243766189263887,False
0.23282844201260497,False
0.2222355241354241,False
0.21199032869759493,False
0.27394060279024673,False
0.36320725698553435,False
0.4076520306974068,False
0.4271969802904316,False
0.43278574410343545,False
0.4303129681842023,False
0.42308563719956227,False
0.41303491939305936,False
0.4013232201893447,False
0.3886655759223555,False
0.3755090943870825,False
0.3621373200678576,False
0.3487326561074157,False
0.3354143623993691,False
0.322261925732784,False
0.3093295142954678,False
0.2966549439460275,False
0.28426524965183303,False
0.2721801538109297,False
0.26041423262550306,False
0.24897827837483444,False
0.2378801668583927,False
0.22712542176490708,False
0.21671759446400563,False
0.2788288323316337,False
0.3675921705950009,False
0.41163037786557655,False
0.4309152409299117,False
0.43634047119432,False
0.43376062185372494,False
0.42645757849872756,False
0.4163475211850868,False
0.4045840315725148,False
0.39187701727182206,False
0.3786706709903969,False
0.36524695031459004,False
0.3517874689076616,False
0.3384111755931851,False
0.32519753239083,False
0.31220085304347567,False
0.2994591989488174,False
0.286999907570082,False
0.2748430340660653,False
0.2630035007603416,False
0.25149244841305207,False
0.2403180962738994,False
0.2294863013260519,False
0.21900093442875182,False
