Inh,VAS50
0.11166360082786778,False
0.37549822350476864,False
0.5058706981042921,False
0.5554605311699545,False
0.5681763496307357,False
0.5618428488679681,False
0.5445171253727449,True
0.5204292807480843,True
0.4921136574211282,False
0.4612546850266523,False
0.4290572645265288,False
0.39642374818968723,False
0.36404564316708016,True
0.33245515755549265,False
0.3020568735315225,False
0.27314928316009063,False
0.24594109276899226,False
0.22056480782187327,False
0.19708883458344256,False
0.17552862738410488,False
0.15585702539482046,False
0.1380137360606974,False
0.12191385891700772,False
0.10745535219935544,False
0.2951609928038756,False
0.5364181795228556,False
0.6255215629509759,False
0.6553270496288682,False
0.658929112460235,False
0.6485405877531565,False
0.6296048565537987,False
0.6049998103322434,True
0.5764885677225977,False
0.5452915815071133,False
0.512336087689707,False
0.4783726472112705,False
0.4440316579971523,False
0.40985082827112623,False
0.37628812958218716,False
0.34372770176933126,False
0.31248285751393035,False
0.28279855337141957,False
0.25485460331964266,False
0.22877017995304244,False
0.20460965336134376,False
0.18238950692592742,False
0.16208590947407242,False
0.1436424811408949,False
0.3314121707680796,False
0.5611149086722069,False
0.6434529172523041,False
0.6703715804806893,True
0.6727387363721746,False
0.6618819771860615,False
0.6428537096596236,True
0.6183305087352501,True
0.589958027554655,False
0.5588825589307459,False
0.5259833290602753,True
0.4919809802358871,False
0.45748973465163273,False
0.42304203790997885,False
0.38909927443170994,False
0.3560556528961359,False
0.3242392953401073,False
0.2939129070410168,False
0.2652753643612532,False
0.23846483393393206,False
0.21356352314378263,False
0.1906038211416517,False
0.16957539891466028,False
0.15043276988373078,False
0.3385707630421841,True
0.5656744443806693,True
0.6466673771112763,False
0.6730222756907999,True
0.6751461232176618,False
0.664193044270566,False
0.6451407849885279,True
0.620628146585633,False
0.5922789881093322,False
0.5612258932048069,False
0.5283391621124712,False
0.4943337675538671,True
0.4598207159377735,False
0.4253311862522979,False
0.39132685763932085,False
0.3582034487471309,False
0.3262914775347683,False
0.29585661807459807,False
0.26710100159638084,False
0.24016608761612562,False
0.21513721501888977,False
0.1920495972462666,False
0.17089532951094374,False
0.1516309042364269,False
0.3405993403375104,False
0.5667454198964391,False
0.6473326102673762,False
0.6735202533573424,False
0.6755674777341208,True
0.6645777965150123,False
0.6455086552879777,False
0.620989234895961,False
0.5926381655409204,True
0.5615848937839135,False
0.5286977330804108,False
0.4946903929729912,False
0.46017312387861437,False
0.4256767293138745,False
0.3916628058486964,False
0.3585272122120079,False
0.3266007675807842,False
0.2961495530538221,False
0.26737616373756545,False
0.24042253838638378,False
0.21537447747371022,False
0.19226761426382766,False
0.17109440649532726,False
0.15181164392233024,False
0.3416325686472145,True
0.5671910505502687,False
0.6475409209044852,False
0.6736321821829682,False
0.6756324869877713,False
0.66461674998286,True
0.645531845803088,False
0.6210023746204629,False
0.5926447058441671,False
0.5615870463516642,False
0.5286969713585512,False
0.49468772310625886,False
0.4601692434070079,False
0.4256721261517666,False
0.3916578227985308,False
0.35852209020554376,False
0.3265956751533224,False
0.2961446066601623,False
0.2673714419023875,False
0.2404180916928696,False
0.21537033574344253,False
0.19226379183503756,False
0.1710909061981939,False
0.1518084601398289,False
0.3424952679846335,False
0.567523382961472,False
0.6476666412499782,True
0.6736743958045106,False
0.6756331687369165,False
0.6645932892612032,False
0.6454928279818681,True
0.620952717435156,True
0.592587603155302,True
0.5615247952874188,True
0.5286313564014012,False
0.4946202052502977,False
0.4601010559309974,False
0.42560432277236987,False
0.3915913009507129,False
0.35845760188432096,False
0.32653383260152485,False
0.2960858872286061,False
0.26731619446825783,False
0.2403665456559888,False
0.21532261266929079,False
0.19221991921047027,False
0.17105083245721575,False
0.15177207003992912,False
