Inh,VAS50
0.011176463446815055,False
0.050051372959127795,False
0.08382989774307585,False
0.10379611439648942,False
0.11288748167224871,False
0.11492762177459936,False
0.11274644752938594,False
0.10819049304942176,False
0.10240748129828203,False
0.09609167806592095,False
0.08965372862572336,False
0.08333022891238104,False
0.07725226125293645,False
0.07148755730937646,False
0.06606617454738808,False
0.06099602789073761,False
0.05627224090301293,False
0.05188275652507569,False
0.04781169391217642,False
0.04404135067631796,False
0.0405533919461809,False
0.03732955115113042,False
0.034352037159888014,False
0.031603764314323095,False
0.06823834897556172,False
0.13465313252413028,False
0.175357311469139,False
0.19511877501413008,False
0.20150147060620238,False
0.19987536810520556,False
0.19363252557504745,False
0.18485741455159918,False
0.17481970360830326,False
0.16428751840970535,False
0.1537208653877769,False
0.14339052042145511,False
0.13345110704537103,False
0.12398602234278734,False
0.11503505111067723,False
0.10661134026689904,False
0.09871184294059748,False
0.0913237601068498,False
0.08442853090449112,False
0.07800432076206222,False
0.07202758661774798,False
0.06647407216995298,False
0.06131944807984744,False
0.0565397281731693,False
0.09893819952943798,False
0.17050030467687602,False
0.2112944079312352,False
0.22991190425569277,False
0.2348857732168674,False
0.23180818907835962,False
0.2241130105047461,False
0.2138895605675342,False
0.20240933592163698,False
0.19044511859702817,False
0.17846377672607744,False
0.16674368605093795,False
0.15544674290490096,False
0.14466271804544828,False
0.13443664374401362,False
0.12478575987384434,False
0.11571002947156624,False
0.10719869406628973,False
0.09923438958849934,False
0.09179575740936796,False
0.08485912357873342,False
0.07839959709284225,False
0.07239180187199358,False
0.06681037401125575,False
0.11095048484257983,False
0.18373616119444833,False
0.2242852336704307,False
0.24238084230963916,False
0.2468125588742993,False
0.24321249653398289,False
0.23501102944371507,False
0.22428989857876794,False
0.21231626687978455,False
0.19986185635995837,False
0.18739453508228912,False
0.17519468906121666,False
0.16342655389809935,False
0.15218218329348657,False
0.14150864312165864,False
0.1314248773424985,False
0.1219322051166468,False
0.11302088929284812,False
0.10467428029329498,False
0.09687146098283764,False
0.08958896097429374,False
0.08280188890881864,False
0.07648469630383498,False
0.07061170405561974,False
0.11547867718225212,False
0.18856302964522037,False
0.22895519663982225,False
0.24682918521412225,False
0.2510502603801479,False
0.24725639544172243,True
0.23887229315442784,False
0.22797454081062488,False
0.21582734607407666,False
0.2032012241451461,False
0.19056391148114332,False
0.17819622858807083,False
0.1662630891008969,False
0.15485728234029547,False
0.1440265683897501,False
0.1337904964975265,False
0.12415088370483139,False
0.11509838052691221,False
0.10661662010658546,False
0.09868487221171794,False
0.09127976824139612,False
0.08437644455662754,False
0.07794931708232672,False
0.07197261793277213,False
0.1172352327139034,False
0.1903671394955077,False
0.23065711210352358,False
0.24842442710569915,False
0.2525545569312091,False
0.24868278929101137,False
0.24022895467750124,False
0.2292661193255011,False
0.21705642828001187,False
0.2043693534637146,False
0.19167220892741102,False
0.17924573944414832,False
0.1672549589441201,False
0.1557928327842012,False
0.14490731656896286,False
0.13461814462872962,False
0.12492729399699858,False
0.11582554408404813,False
0.10729662459471664,False
0.09931987083972617,False
0.09187195134346399,False
0.08492801435177061,False
0.07846246578561751,False
0.07244950916817065,False
0.11799995512712338,False
0.19109336199678267,False
0.2313034941689927,True
0.24900597205330005,False
0.2530878913442108,False
0.24917926483937294,False
0.24069552916500056,False
0.22970690367437382,False
0.21747383713300175,False
0.20476484276325815,False
0.19204672271408504,False
0.17959997107503328,False
0.16758949856694536,False
0.15610824674679874,False
0.1452041868915763,False
0.13489708553461532,False
0.12518895563420748,False
0.11607060941427544,False
0.10752580293655381,False
0.09953389007567225,False
0.0920715499265944,False
0.08511393373312945,False
0.07863544358037032,False
0.07261027320051504,False
